Symbol,Name,Currency,Last Price,ADT (Value),Turnover Rate %,Market Cap,Exchange,Board
NVG.US,Nuveen AMT-Free Muni Credit Inc,USD,12.72,8880957.473833334,0.3298478248693534,2716004444.6400003,NYSE,SecurityBoard.Unknown
TSLW.US,Roundhill TSLA WeeklyPay ETF,USD,31.35,8880760.933333334,47.95666037735849,16615500.0,AMEX,SecurityBoard.Unknown
WB.US,Weibo Corporation,USD,10.65,8875040.666666666,0.3540749141591914,2607389232.0,NASD,SecurityBoard.Unknown
FSCO.US,FS Credit Opportunities Corp.,USD,6.34,8866566.7,0.7208030470474227,1257576196.78,NYSE,SecurityBoard.Unknown
DNA.US,"Ginkgo Bioworks Holdings, Inc.",USD,9.61,8850814.066666666,1.7587631198114901,546196324.06,NYSE,SecurityBoard.Unknown
KDK.US,"Kodiak AI, Inc.",USD,9.61,8847991.966666667,0.5675961379213975,1681340537.12,NASD,SecurityBoard.Unknown
CSAN.US,Cosan S.A.,USD,3.9,8837265.766666668,0.2036194779515775,3859678867.2,NYSE,SecurityBoard.Unknown
STEL.US,"Stellar Bancorp, Inc.",USD,31.34,8833306.433333334,0.5452299865796647,1604216061.96,NYSE,SecurityBoard.Unknown
DSL.US,DoubleLine Income Solutions,USD,11.27,8827214.733333332,0.7035240805918703,1256411246.1599998,NYSE,SecurityBoard.Unknown
QCRH.US,"QCR Holdings, Inc.",USD,82.52,8823414.8,0.6178279224591182,1389525645.56,NASD,SecurityBoard.Unknown
PLTW.US,Roundhill PLTR WeeklyPay ETF,USD,37.75,8809256.4,14.846119205298013,57002500.0,AMEX,SecurityBoard.Unknown
UAVS.US,"AgEagle Aerial Systems, Inc.",USD,1.2,8806508.466666667,17.300993753423946,52261334.4,AMEX,SecurityBoard.Unknown
KKR-D.US,,USD,52.87,8784372.5845,0.0,0.0,NYSE,SecurityBoard.Unknown
JHMD.US,JHancock Multifactor Developed Intl ETF,USD,42.16,8779855.633333333,1.1455263063063064,779959999.9999999,AMEX,SecurityBoard.Unknown
HIBS.US,Direxion Daily S&P 500® Hi Bt Br 3X ETF,USD,4.44,8774679.866666667,60.81209089069065,12767015.760000002,AMEX,SecurityBoard.Unknown
CMPS.US,COMPASS Pathways plc,USD,7.82,8766090.933333334,1.4669144226796513,750853284.08,NASD,SecurityBoard.Unknown
SENEA.US,Seneca Foods Corporation,USD,111.81,8760039.833333334,1.1164631456902219,765311385.69,NASD,SecurityBoard.Unknown
CGHM.US,Capital Group Municipal High-Income ETF,USD,25.61,8755735.233333332,4.019431968810917,218965500.0,AMEX,SecurityBoard.Unknown
ASTE.US,"Astec Industries, Inc.",USD,46.22,8752377.666666666,0.8464886602420431,1057321371.02,NASD,SecurityBoard.Unknown
ISSC.US,"Innovative Aerosystems, Inc.",USD,18.22,8747823.066666666,3.2120198444292702,323447889.88,NASD,SecurityBoard.Unknown
INV.US,"Innventure, Inc.",USD,3.59,8743177.533333333,2.844411456139266,224274375.89,NASD,SecurityBoard.Unknown
RWT.US,"Redwood Trust, Inc.",USD,5.36,8736388.066666666,1.2329390475058286,679016645.6,NYSE,SecurityBoard.Unknown
FV.US,First Trust Dorsey Wright Focus 5 ETF,USD,65.3,8709997.266666668,0.22375065402157127,4032275130.6,NASD,SecurityBoard.Unknown
INVX.US,"Innovex International, Inc.",USD,22.6,8709710.833333334,0.5610770746059935,1557768076.6000001,NYSE,SecurityBoard.Unknown
CLPT.US,"ClearPoint Neuro, Inc.",USD,15.29,8664135.5,2.0991636454304112,454851629.32,NASD,SecurityBoard.Unknown
HIMX.US,"Himax Technologies, Inc.",USD,8.28,8656826.366666667,0.5865875253379176,1448283067.9199998,NASD,SecurityBoard.Unknown
CDXC.US,ChromaDex Corporation,USD,7.87,8646535.2,1.4036078038679407,613210307.89,NASD,SecurityBoard.Unknown
VUZI.US,Vuzix Corporation,USD,3.23,8641694.366666667,3.39904822482793,258808549.78,NASD,SecurityBoard.Unknown
SMIN.US,iShares MSCI India Small-Cap ETF,USD,70.19,8635550.0,1.0053890710382514,856318000.0,AMEX,SecurityBoard.Unknown
AMUU.US,Direxion Daily AMD Bull 2X Shares,USD,52.32,8571446.266666668,27.88471746031746,27468000.0,NASD,SecurityBoard.Unknown
SLNH.US,"Soluna Holdings, Inc.",USD,1.74,8564650.1,5.419137675014725,171519574.32,NASD,SecurityBoard.Unknown
TREE.US,"LendingTree, Inc.",USD,53.25,8545699.2,1.1525314195170948,727964562.0,NASD,SecurityBoard.Unknown
GERN.US,Geron Corporation,USD,1.37,8536048.433333334,1.0226484982572335,874546726.7500001,NASD,SecurityBoard.Unknown
PMMF.US,iShares Prime Money Market ETF,USD,100.3,8524783.966666667,3.171389303482587,268804000.0,AMEX,SecurityBoard.Unknown
FREL.US,Fidelity MSCI Real Estate ETF,USD,26.89,8515596.633333333,0.8368186666666666,1008375000.0,AMEX,SecurityBoard.Unknown
JPC.US,Nuveen Pref & Income Opps Fund,USD,8.14,8513589.1,0.32487681821350234,2623760567.1200004,NYSE,SecurityBoard.Unknown
MFIC.US,MidCap Financial Investment Corporation,USD,11.06,8511351.533333333,0.7777734502096821,1031938059.32,NASD,SecurityBoard.Unknown
CVAC.US,CureVac N.V.,USD,4.66,8492862.053,0.766869720366983,1049346475.02,NASD,SecurityBoard.Unknown
LADR.US,Ladder Capital Corp,USD,10.64,8490562.933333334,0.6000891130704746,1354699589.6000001,NYSE,SecurityBoard.Unknown
ESRT.US,"Empire State Realty Trust, Inc.",USD,6.38,8489031.933333334,0.7391605781850173,1085832781.8799999,NYSE,SecurityBoard.Unknown
FSEC.US,Fidelity Investment Grade Sec ETF,USD,44.25,8477338.566666666,0.2078681545998911,4064362500.0,AMEX,SecurityBoard.Unknown
IAT.US,iShares US Regional Banks ETF,USD,57.04,8474768.9,1.3150497175141243,673072000.0,AMEX,SecurityBoard.Unknown
AVIG.US,Avantis Core Fixed Income ETF,USD,42.02,8469352.933333334,0.752701119402985,1126136000.0,AMEX,SecurityBoard.Unknown
GDYN.US,"Grid Dynamics Holdings, Inc.",USD,9.92,8463400.866666667,1.060318930203349,841267593.92,NASD,SecurityBoard.Unknown
GRYP.US,"Gryphon Digital Mining, Inc.",USD,1.38,8458216.724166667,36.13327052517376,22853463.779999997,NASD,SecurityBoard.Unknown
GRDN.US,"Guardian Pharmacy Services, Inc.",USD,30.97,8454112.266666668,0.44123473768966587,1961040034.98,NYSE,SecurityBoard.Unknown
TBUX.US,T. Rowe Price Ultra Short-Term Bond ETF,USD,49.895,8444179.433333334,1.624144524380496,520155375.00000006,AMEX,SecurityBoard.Unknown
IDVO.US,Amplify CWP International Enh Div IncETF,USD,39.65,8437623.466666667,2.3346160427807487,370727500.0,AMEX,SecurityBoard.Unknown
LBRX.US,LB Pharmaceuticals Inc,USD,20.99,8436162.866666667,1.623888731966323,531028150.97999996,NASD,SecurityBoard.Unknown
SVV.US,"Savers Value Village, Inc.",USD,9.51,8417796.966666667,0.5814166850015793,1485723059.01,NYSE,SecurityBoard.Unknown
TIMB.US,TIM S.A.,USD,20.08,8417670.2,0.0837805197697612,9606777554.16,NYSE,SecurityBoard.Unknown
BLFS.US,"BioLife Solutions, Inc.",USD,25.41,8400118.266666668,0.6879135517427506,1223441848.86,NASD,SecurityBoard.Unknown
IBTK.US,iShares iBonds Dec 2030 Term Trsry ETF,USD,19.885,8389234.233333332,1.8893950782997764,444429750.00000006,NASD,SecurityBoard.Unknown
AMBR.US,Amber International Holding Limited,USD,2.51,8375796.7,3.540780634962739,235144141.74999997,NASD,SecurityBoard.Unknown
USMC.US,Principal US Mega-Cap ETF,USD,68.57,8375541.1,0.23482693578518854,3575239868.5699997,NASD,SecurityBoard.Unknown
QNST.US,"QuinStreet, Inc.",USD,15.19,8369919.815333334,1.0154072375964895,862056424.25,NASD,SecurityBoard.Unknown
MAGY.US,Roundhill Magnificent Seven Cov Cll ETF,USD,52.65,8360046.066666666,57.729654320987656,14215500.0,AMEX,SecurityBoard.Unknown
ZUMZ.US,Zumiez Inc.,USD,26.33,8357224.733333333,1.7625807556978703,446282388.73999995,NASD,SecurityBoard.Unknown
DOMO.US,"Domo, Inc.",USD,8.59,8346391.0,2.17303581191398,359049046.28,NASD,SecurityBoard.Unknown
VTS.US,"Vitesse Energy, Inc.",USD,18.95,8339483.7,1.0546032156138494,732865326.4,NYSE,SecurityBoard.Unknown
SMLR.US,"Semler Scientific, Inc.",USD,20.68,8337897.666666667,2.9298518668280136,313506628.6,NASD,SecurityBoard.Unknown
BITW.US,Bitwise 10 Crypto,USD,62.05,8331223.9,0.6798859319214698,1256012811.35,AMEX,SecurityBoard.Unknown
BLND.US,"Blend Labs, Inc.",USD,3.12,8326988.066666666,1.021780944826346,810410390.4,NYSE,SecurityBoard.Unknown
MCRI.US,"Monarch Casino & Resort, Inc.",USD,92.43,8325070.333333333,0.4680316238975769,1686874397.13,NASD,SecurityBoard.Unknown
INGM.US,Ingram Micro Holding Corporation,USD,20.87,8295836.2,0.1608860460609508,4905966309.85,NYSE,SecurityBoard.Unknown
PFBC.US,Preferred Bank,USD,94.93,8294362.2,0.6902196988707078,1172374962.77,NASD,SecurityBoard.Unknown
QLTA.US,iShares Aaa - A Rated Corporate Bond ETF,USD,48.2,8293600.6,0.5014471331389699,1653260000.0,AMEX,SecurityBoard.Unknown
FCOM.US,Fidelity MSCI Communication ServicesETF,USD,73.27,8291409.933333334,0.4570612,1831750000.0,AMEX,SecurityBoard.Unknown
QUBX.US,Tradr 2X Long QUBT Daily ETF,USD,27.76,8290545.466666667,10795.994666666666,138800.0,AMEX,SecurityBoard.Unknown
CTS.US,CTS Corporation,USD,45.11,8280761.9,0.6492502650582133,1310554801.53,NYSE,SecurityBoard.Unknown
IMKTA.US,"Ingles Markets, Incorporated",USD,68.85,8275483.2,0.6011475888090945,1307762787.6,NASD,SecurityBoard.Unknown
MENS.US,Jyong Biotech Ltd.,USD,4.13,8269999.733333333,1.84737923189222,317597313.88,NASD,SecurityBoard.Unknown
KEP.US,Korea Electric Power Corporation,USD,17.3,8264822.266666667,0.03754385309631585,22211957064.2,NYSE,SecurityBoard.Unknown
DCOM.US,"Dime Community Bancshares, Inc.",USD,29.42,8258151.0,0.6206221629080769,1291371629.9,NASD,SecurityBoard.Unknown
AOK.US,iShares Core 30/70 Cnsrv Allc ETF,USD,40.55,8247464.8,1.2109632047477745,683267500.0,AMEX,SecurityBoard.Unknown
IRMD.US,IRADIMED CORPORATION,USD,98.34,8234863.4,0.6771219009760853,1250998481.04,NASD,SecurityBoard.Unknown
ZVRA.US,"Zevra Therapeutics, Inc.",USD,8.48,8228216.966666667,1.717409888964647,477403096.8,NASD,SecurityBoard.Unknown
BV.US,"BrightView Holdings, Inc.",USD,12.93,8226963.233333333,0.6838263287574797,1224471000.0,NYSE,SecurityBoard.Unknown
INCM.US,Franklin Income Focus ETF,USD,28.23,8224711.633333334,5.855511999999999,141150000.0,AMEX,SecurityBoard.Unknown
AAT.US,"American Assets Trust, Inc.",USD,18.45,8210833.3,0.7067795044944057,1128264399.8999999,NYSE,SecurityBoard.Unknown
NEGG.US,"Newegg Commerce, Inc.",USD,49.15,8206636.3,0.6202516011102563,1006513065.1,NASD,SecurityBoard.Unknown
VGUS.US,Vanguard Ultra-Short Treasury ETF,USD,75.52,8206302.333333333,3.3191664122137405,247328000.0,NASD,SecurityBoard.Unknown
IFS.US,Intercorp Financial Services Inc.,USD,42.87,8194472.233333333,0.1773516877199633,4782650293.349999,NYSE,SecurityBoard.Unknown
IHDG.US,WisdomTree Intl Hdgd Qual Div Gr ETF,USD,49.79,8190725.8,0.3073579170451105,2740939500.0,AMEX,SecurityBoard.Unknown
STBA.US,"S&T Bancorp, Inc.",USD,39.55,8184549.866666666,0.5248191510236118,1511699875.0,NASD,SecurityBoard.Unknown
MCHPP.US,,USD,66.64,8176455.6,0.025152588213083447,36015377017.76,NASD,SecurityBoard.Unknown
SEPN.US,"Septerna, Inc.",USD,26.41,8176392.8,0.6652712646011196,1182486410.72,NASD,SecurityBoard.Unknown
BSCW.US,Invesco BulletShares 2032 Corp Bd ETF,USD,20.93,8134267.433333334,0.8800958945386064,926152500.0,NASD,SecurityBoard.Unknown
GCMG.US,GCM Grosvenor Inc.,USD,11.64,8130686.533333333,0.3556314971096698,2378308557.2400002,NASD,SecurityBoard.Unknown
WFC-L.US,,USD,1223.58,8120204.809033333,0.0,0.0,NYSE,SecurityBoard.Unknown
PDYN.US,Palladyne AI Corp.,USD,5.77,8118073.533333333,3.522135367302772,257973370.70999998,NASD,SecurityBoard.Unknown
PKX.US,POSCO Holdings Inc.,USD,52.92,8117466.266666667,0.05045415493537827,16007406498.720001,NYSE,SecurityBoard.Unknown
SABR.US,Sabre Corporation,USD,1.37,8116890.766666667,1.3602806246355752,540992291.08,NASD,SecurityBoard.Unknown
MOFG.US,"MidWestOne Financial Group, Inc.",USD,39.31,8108052.5,0.9782292819768175,811073795.6,NASD,SecurityBoard.Unknown
NGVC.US,"Natural Grocers by Vitamin Cottage, Inc.",USD,23.71,8108051.633333334,1.3576211120813577,546114635.03,NYSE,SecurityBoard.Unknown
FINV.US,FinVolution Group,USD,5.17,8103446.166666667,0.6185092285207882,1307868305.81,NYSE,SecurityBoard.Unknown
EE.US,"Excelerate Energy, Inc.",USD,28.61,8092867.166666667,0.25728826125043047,3262426051.7,NYSE,SecurityBoard.Unknown
PDFS.US,"PDF Solutions, Inc.",USD,32.05,8082362.7,0.7000289027539885,1266390335.9499998,NASD,SecurityBoard.Unknown
INMD.US,InMode Ltd.,USD,15.64,8080772.4,0.8774148718210932,988591137.2800001,NASD,SecurityBoard.Unknown
ADTX.US,"Aditxt, Inc.",USD,0.8404,8080289.2,171.19297066160365,1492569.7292000002,NASD,SecurityBoard.Unknown
USA.US,Liberty All-Star Equity,USD,6.32,8076366.333333333,0.44266262356343333,1862973171.52,NYSE,SecurityBoard.Unknown
URNJ.US,Sprott Junior Uranium Miners ETF,USD,30.03,8074215.6,2.057511080648846,438137700.0,NASD,SecurityBoard.Unknown
FLCB.US,Franklin U.S. Core Bond ETF,USD,21.68,8074181.833333333,0.2982784894582332,2707832000.0,AMEX,SecurityBoard.Unknown
RYI.US,Ryerson Holding Corporation,USD,26.49,8071765.933333334,1.01685128999546,853226052.3599999,NYSE,SecurityBoard.Unknown
EIS.US,iShares MSCI Israel ETF,USD,117.12,8069111.4,1.9037073593073595,450912000.0,AMEX,SecurityBoard.Unknown
ILCG.US,iShares Morningstar Growth ETF,USD,105.59,8063591.866666666,0.27120350262697024,3014594500.0,AMEX,SecurityBoard.Unknown
BSAC.US,Banco Santander-Chile,USD,32.45,8046445.066666666,0.05574398123225808,15287692004.2,NYSE,SecurityBoard.Unknown
IVOO.US,Vanguard S&P Mid-Cap 400 ETF,USD,115.58,8006601.966666667,0.2793548116338302,2923863667.7,AMEX,SecurityBoard.Unknown
YEXT.US,"Yext, Inc.",USD,8.1,8004682.9,0.7790102696553843,993278675.6999999,NYSE,SecurityBoard.Unknown
LPCVU.US,,USD,10.005,7992260.153846154,3.2051036923076923,250125000.00000003,NASD,SecurityBoard.Unknown
NUKZ.US,Range Nuclear Renaissance ETF,USD,67.4,7980020.766666667,1.7175367231638416,477192000.00000006,AMEX,SecurityBoard.Unknown
SNTI.US,"Senti Biosciences, Inc.",USD,1.15,7974776.866666666,11.80674486932165,30234463.7,NASD,SecurityBoard.Unknown
KREF.US,KKR Real Estate Finance Trust Inc.,USD,7.6,7968838.733333333,1.4406823693295798,497713968.0,NYSE,SecurityBoard.Unknown
PRSU.US,"Pursuit Attractions and Hospitality, Inc.",USD,33.03,7965587.566666666,0.8136599792725479,934196209.9200001,NYSE,SecurityBoard.Unknown
OPRA.US,Opera Limited,USD,14.44,7943206.9,0.6307051432325538,1294517928.6399999,NASD,SecurityBoard.Unknown
FA.US,First Advantage Corporation,USD,15.21,7942564.666666667,0.31436651946545185,2648288511.1800003,NASD,SecurityBoard.Unknown
GHRS.US,GH Research PLC,USD,17.95,7938455.233333333,0.8242787686923811,1113427640.25,NASD,SecurityBoard.Unknown
TMFC.US,Motley Fool 100 ETF,USD,72.38,7936294.5,0.47938967136150235,1670168500.0,AMEX,SecurityBoard.Unknown
NUKK.US,Nukkleus Inc.,USD,3.4,7924181.533333333,8.660033828822696,56595604.4,NASD,SecurityBoard.Unknown
FSTA.US,Fidelity MSCI Consumer Staples ETF,USD,48.64,7916952.233333333,0.6075412063492064,1276800000.0,AMEX,SecurityBoard.Unknown
ROBO.US,Robo Global® Robotics&Automation ETF,USD,72.71,7899178.566666666,0.6433291308500477,1268789500.0,AMEX,SecurityBoard.Unknown
NZF.US,Nuveen Municipal Credit Income,USD,12.67,7896458.333333333,0.32276773497142874,2454547063.5,NYSE,SecurityBoard.Unknown
SMCZ.US,Defiance Daily Target 2X Short SMCI ETF,USD,53.93,7891959.885233333,24.8727298245614,204934000.0,NASD,SecurityBoard.Unknown
MEG.US,"Montrose Environmental Group, Inc.",USD,25.22,7884574.433333334,0.8568284940825325,891215961.74,NYSE,SecurityBoard.Unknown
GES.US,"Guess, Inc.",USD,16.77,7883453.533333333,0.894424988452096,874582315.23,NYSE,SecurityBoard.Unknown
BEX.US,Tradr 2X Long BE Daily ETF,USD,14.21,7882690.533333333,0.0,0.0,AMEX,SecurityBoard.Unknown
DHLGY.US,Deutsche Post AG,USD,56.21,7873539.8581,0.013529752656919193,63032946917.71,OTC,SecurityBoard.Unknown
GUTS.US,"Fractyl Health, Inc.",USD,2.09,7866114.666666667,2.8323137127392157,286422879.59999996,NASD,SecurityBoard.Unknown
BCH.US,Banco de Chile,USD,39.81,7861154.3,0.04086720739832108,20107449973.050003,NYSE,SecurityBoard.Unknown
ETHZ.US,ETHZilla Corporation,USD,5.0,7860905.233333333,5.0918730210342975,96506115.0,NASD,SecurityBoard.Unknown
VRME.US,"VerifyMe, Inc.",USD,0.9777,7858087.766666667,56.03514426268742,12165686.3313,NASD,SecurityBoard.Unknown
FBRT.US,"Franklin BSP Realty Trust, Inc.",USD,9.74,7855598.433333334,0.924240269039651,794848361.9200001,NYSE,SecurityBoard.Unknown
BRR.US,"ProCap Financial, Inc.",USD,3.48,7854315.6,4.831182831427144,118453398.84,NASD,SecurityBoard.Unknown
WTTR.US,"Select Water Solutions, Inc.",USD,10.77,7850376.933333334,0.694587833806272,1129865665.08,NYSE,SecurityBoard.Unknown
NTB.US,The Bank of N.T. Butterfield & Son Limited,USD,50.0,7849417.766666667,0.3887307630763991,2029098050.0,NYSE,SecurityBoard.Unknown
PMCB.US,"PharmaCyte Biotech, Inc.",USD,0.83,7833555.566666666,69.4150766647984,8411352.799999999,NASD,SecurityBoard.Unknown
PAX.US,Patria Investments Limited,USD,17.4,7828456.533333333,0.31415853473595207,2748625730.3999996,NASD,SecurityBoard.Unknown
PINK.US,Simplify Health Care ETF,USD,38.02,7816436.733333333,4.903067074435359,164436538.02,AMEX,SecurityBoard.Unknown
RQI.US,Cohen & Steers Qty Inc Realty,USD,11.57,7803541.1,0.5018969979401372,1555371772.3700001,NYSE,SecurityBoard.Unknown
MITK.US,"Mitek Systems, Inc.",USD,10.58,7763210.6,1.691953882270296,483954063.0,NASD,SecurityBoard.Unknown
REX.US,REX American Resources Corporation,USD,31.88,7759349.0,0.7067601546247577,1050054449.8399999,NYSE,SecurityBoard.Unknown
SETM.US,Sprott Critical Materials ETF,USD,32.73,7756653.3,9.54030335731415,90989399.99999999,NASD,SecurityBoard.Unknown
JSCP.US,JPMorgan Short Duration Core Plus ETF,USD,47.605,7743176.933333334,1.1862606370046196,652664550.0,AMEX,SecurityBoard.Unknown
NVDG.US,Leverage Shares 2X Long NVDA Daily ETF,USD,17.28,7736587.166666667,43.90422,17280000.0,NASD,SecurityBoard.Unknown
RUBI.US,Rubico Inc.,USD,0.9552,7729186.1258,1342.3662247038283,1956379.5072,NASD,SecurityBoard.Unknown
TETH.US,21Shares Ethereum ETF,USD,15.665,7728582.266666667,27.909688766114176,28353650.0,AMEX,SecurityBoard.Unknown
HFSI.US,Hartford Strategic Income ETF,USD,35.62,7727781.133333334,5.551146153846155,138918000.0,AMEX,SecurityBoard.Unknown
SYSB.US,iShares Systematic Bond ETF,USD,89.99,7726277.633333334,10.736508333333333,71992000.0,AMEX,SecurityBoard.Unknown
AB.US,AllianceBernstein Holding L.P.,USD,38.96,7715208.066666666,0.21030687942632875,3545097058.96,NYSE,SecurityBoard.Unknown
FTLS.US,First Trust Long/Short Equity ETF,USD,71.22,7714976.966666667,0.35766367276147376,2157966142.44,AMEX,SecurityBoard.Unknown
SFLR.US,Innovator Equity Managed Floor ETF,USD,37.23,7710247.866666666,0.8209447282252782,947503499.9999999,AMEX,SecurityBoard.Unknown
FNCL.US,Fidelity MSCI Financials ETF,USD,79.11,7709975.933333334,0.3245612833061447,2424721500.0,AMEX,SecurityBoard.Unknown
TCNNF.US,Trulieve Cannabis Corp.,USD,8.2,7706559.763266667,0.4464495403268044,1567096153.3999999,OTC,SecurityBoard.Unknown
MLPI.US,NEOS MLP & Engy Infras Hi Inc ETF,USD,49.31,7702827.153846154,0.0,0.0,AMEX,SecurityBoard.Unknown
JSI.US,Janus Henderson Securitized Income ETF,USD,52.217,7699755.0,0.860952380952381,895521550.0,AMEX,SecurityBoard.Unknown
ISNPY.US,Intesa Sanpaolo S.p.A.,USD,41.56,7692875.918,0.006551331238015323,120410527734.56001,OTC,SecurityBoard.Unknown
NPKI.US,NPK International Inc.,USD,12.1,7664181.533333333,0.7267903674446291,1022385857.9,NYSE,SecurityBoard.Unknown
BRKRP.US,,USD,392.59,7649090.933333334,0.013425044809894723,59650573722.96,NASD,SecurityBoard.Unknown
DJTU.US,T-Rex 2X Long DJT Daily Target ETF,USD,4.12,7648386.166666667,196.38160784313726,3502000.0,AMEX,SecurityBoard.Unknown
BFC.US,Bank First Corporation,USD,122.0,7645275.2,0.6010315729458958,1199871586.0,NASD,SecurityBoard.Unknown
BSJQ.US,Invesco BulletShares 2026 HY Corp Bd ETF,USD,23.33,7605092.933333334,0.7156997644901152,1061515023.3299999,NASD,SecurityBoard.Unknown
SCSC.US,"ScanSource, Inc.",USD,39.59,7604719.366666666,0.8481420738554759,868703693.7700001,NASD,SecurityBoard.Unknown
ORGO.US,Organogenesis Holdings Inc.,USD,4.3,7593142.733333333,1.1672928295019505,545722210.6,NASD,SecurityBoard.Unknown
NMR.US,"Nomura Holdings, Inc.",USD,8.85,7589746.866666666,0.03169512259097043,25967914215.75,NYSE,SecurityBoard.Unknown
PTLC.US,Pacer Trendpilot™ US Large Cap ETF,USD,56.225,7580881.5,0.2066033104150751,3679926250.0,AMEX,SecurityBoard.Unknown
GDEN.US,"Golden Entertainment, Inc.",USD,27.03,7575454.3,1.0288808285013218,707582609.3100001,NASD,SecurityBoard.Unknown
LEMB.US,iShares JP Morgan EM Local Ccy Bd ETF,USD,41.66,7574878.266666667,1.9643434782608697,383271999.99999994,AMEX,SecurityBoard.Unknown
FOUR-A.US,,USD,82.67,7571091.633333334,0.0,0.0,NYSE,SecurityBoard.Unknown
CFRUY.US,Compagnie Financière Richemont SA,USD,21.02,7571083.7886666665,0.006055426057231313,123585050618.58,OTC,SecurityBoard.Unknown
ATPC.US,Agape ATP Corporation,USD,0.0965,7564581.033333333,109.20063205868831,4827605.5,NASD,SecurityBoard.Unknown
FWDI.US,"Forward Industries, Inc.",USD,7.64,7561957.933333334,1.1569648659442124,660550312.6,NASD,SecurityBoard.Unknown
CRCD.US,T-REX 2X Inverse CRCL Daily Target ETF,USD,32.46,7560914.3,0.0,0.0,AMEX,SecurityBoard.Unknown
MCB.US,Metropolitan Bank Holding Corp.,USD,78.91,7558840.5,0.9392912657555643,812615337.8199999,NYSE,SecurityBoard.Unknown
CNCK.US,Coincheck Group N.V.,USD,2.66,7557881.366666666,0.8928018946968218,347966639.16,NASD,SecurityBoard.Unknown
CNOB.US,"ConnectOne Bancorp, Inc.",USD,26.25,7557312.6,0.5639898563649555,1316739506.25,NASD,SecurityBoard.Unknown
VRAX.US,Virax Biolabs Group Limited,USD,0.405,7549371.166666667,160.84370709438105,2650089.96,NASD,SecurityBoard.Unknown
